"Pseudomonadales" "Enterobacteriales" "Xanthomonadales" "Burkholderiales" "Verrucomicrobiales" "Sphingomonadales" "Bacillales" "Rhizobiales" "Micrococcales" "Rhodospirillales" "Clostridiales" "unidentified_Subgroup_6" "Sphingobacteriales" "Gemmatimonadales" "unidentified_Blastocatellia" "Cytophagales" "Myxococcales" "Acidimicrobiales" "Rhodobacterales" "Bacteroidales" "SC.I.84" "Chromatiales" "Gaiellales" "Planctomycetales" "Lactobacillales" "Micromonosporales" "Solirubrobacterales" "Propionibacteriales" "Desulfurellales" "Nitrosomonadales" "Anaerolineales" "Streptomycetales" "Nitrospirales" "Subgroup_7" "Tepidisphaerales" "Legionellales" "Bifidobacteriales" "Frankiales" "Caulobacterales" "Longimicrobiales" "Flavobacteriales" "Chloroflexales" "Solibacterales" "Subgroup_10" "Chthoniobacterales" "Erysipelotrichales" "Desulfovibrionales" "Opitutales" "TRA3.20" "JG30.KF.CM45" "Pseudonocardiales" "unidentified_.SCG." "Cellvibrionales" "Corynebacteriales" "Coriobacteriales" "Bdellovibrionales" "AKYG1722" "Campylobacterales" "Streptosporangiales" "Mollicutes_RF9" "Selenomonadales" "unidentified_OPB35_soil_group" "Phycisphaerales" "Rhodocyclales" "Acidobacteriales" "Kineosporiales" "Pasteurellales" "Anaeroplasmatales" "Fimbriimonadales" "Oligoflexales" "unidentified_Ardenticatenia" "Methylophilales" "Caldilineales" "Vibrionales" "Gastranaerophilales" "Herpetosiphonales" "Alteromonadales" "Spirochaetales" "Euzebyales" "Kallotenuales" "Deferribacterales" "Synergistales" "unidentified_OM190" "Chlamydiales" "Chthonomonadales" "unidentified_Tectomicrobia" "NB1.j" "Fibrobacterales" "unidentified_TK10" "Ardenticatenales" "Thermoplasmatales" "X34P16" "C0119" "HTA4" "Order_II" "Rubrobacterales" "Rickettsiales" "Aeromonadales" "unidentified_Deferribacteres" "unidentified_Saccharibacteria" "Lineage_IIb" "Glycomycetales" "KI89A_clade" "Ignavibacteriales" "Orbales" "CCM11a" "SubsectionIV" "unidentified_Gammaproteobacteria" "Neisseriales" "Lineage_IIa" "Mycoplasmatales" "Obscuribacterales" "Petrotogales" "unidentified_.SAGMCG.1." "JG30.KF.AS9" "Methanobacteriales" "Desulfuromonadales" "Syntrophobacterales" "Bradymonadales" "SubsectionIII" "Armatimonadales" "Methylococcales" "Oceanospirillales" "Deinococcales" "B1.7BS" "Acidiferrobacterales" "SAR324_clade.Marine_group_B." "mle1.8" "unidentified_vadinHA49" "Actinomycetales" "Halanaerobiales" "Lineage_IV" "E6aD10" "unidentified_Thaumarchaeota" "Vampirovibrionales" "Pla1_lineage" "Ktedonobacterales" "Fusobacteriales" "Sphaerobacterales" "MVP.88" "Desulfobacterales" "Parvularculales" "FCPU453" "TX1A.33" "S.70" "Catenulisporales" "unidentified_Verrucomicrobia" "Chlorobiales" "unidentified_Omnitrophica" "CPla.3_termite_group" "Hydrogenophilales" "Lineage_IIc" "Haloplasmatales" "unidentified_BRC1" "Desulfarculales" "Holophagales" "PeM15" "Thermoanaerobacterales" "Order_III" "unidentified_ML635J.21" "Thiotrichales" "EC3" "unidentified_S085" "Nitriliruptorales" "Procabacteriales" "BD72BR169" "Acidithiobacillales" "Methanomicrobiales" "X35" "unidentified_Bacteroidia" "Victivallales" "unidentified_Alphaproteobacteria" "SubsectionI" "NB1.n" "X43F.1404R" "unidentified_Atribacteria" "unidentified_Holophagae" "Limnochordales" "Sneathiellales" "SZB30" "SubsectionII" "HOC36" "B12.WMSP1" "Sva0485" "M55.D21" "Subgroup_23" "Kosmotogales" "Thermogemmatisporales" "X1013.28.CG33" "unidentified_Bathyarchaeota" "C86" "F9P41300.M23" "unidentified_.DHVEG.6." "Thermophilales" "FS117.23B.02" "ss1.B.07.44" "unidentified_Deltaproteobacteria" "DTB120" "Sva0071" "unidentified_KD4.96" "Cardiobacteriales" "Thermales" "SHBZ1548" "MBA03" "E01.9C.26_marine_group" "unidentified_Acetothermia" "GIF9" "Arenicellales" "FW113" "MSBL5" "D8A.2" "unidentified_WS2" "unidentified_WCHB1.41" "Run.SP154" "unidentified_WWE3" "unidentified_Betaproteobacteria" "Salinisphaerales" "SAR11_clade" "unidentified_Candidatus_Roizmanbacteria" "Caldisericales" "unidentified_Proteobacteria" "Halobacteriales" "Entomoplasmatales" "Acanthopleuribacterales" "Elusimicrobiales" "unidentified_Candidatus_Azambacteria" "vadinBA26" "Aquificales" "B10.SB3A" "unidentified_FBP" "unidentified_Parcubacteria" "Puniceicoccales" "KD3.62" "Others"
"MEdarkgreen" 0.743719881290727 0.747446346682434 0.654474743148773 0.284787510692392 0.918078464046794 0.973236066452812 0.623672725186332 0.449891040112181 0.0729227487807134 0.117294862552048 0.622208930680986 0.998766019315005 0.708137545215017 0.4346925022508 0.131362206836384 0.75263333965184 0.311857879068708 0.663995458678851 0.326742187490516 0.730615613594412 0.777048751996862 0.691476224791072 0.120750353038034 0.885241459147498 3.46785411857031e-05 0.0764451754088009 0.344019435868742 0.917876107036003 0.17486703918383 0.649693162371043 0.412208415641539 0.043533243701183 0.971412585906159 0.0623219263068663 0.271296767835077 0.949072782848861 0.914822194344346 0.0425113061589977 0.521801802673421 0.168262476979063 0.566197768641146 0.323740882442558 0.763026284530795 0.390714613971235 0.811076925210891 0.812042924403424 0.372402648184808 0.0254784308625221 0.488161943967319 0.800192919349752 0.0193129193498771 0.924195526380623 0.248306317831412 0.693729567781709 0.865679561192943 0.897878865914566 0.799289680385415 0.529018336593113 0.945924781941262 0.108009801502016 0.807341972385476 0.400875827081227 0.343160170433694 0.883066352629519 0.305019195274687 0.108833930463248 0.884666062719313 0.306914956263287 0.107266462025268 0.770006662541229 0.459111871555229 0.625355819577603 0.408515064410963 0.81441812244173 0.674929042528012 0.10143122383512 0.203709296032795 0.909919605539367 0.114209396407667 0.850323604822441 0.560404497217605 0.23965227833276 0.946695362928945 0.554747254408591 0.287474884321005 0.141077912775702 0.425556135530132 0.221697909802723 0.591403154434736 0.444867070294636 0.236364818249516 0.747895608800949 0.722526143076684 0.771603611500078 0.303622059613934 0.758209544481168 0.21354705712954 0.616653212351569 0.52175202638567 0.479187734648301 0.993147876083478 0.909335126838843 0.343752028221275 0.156890912022362 0.669729733599926 0.379996569355885 0.712723510189087 0.215006435338614 0.497619061472392 0.275901101492404 0.832491820231266 0.708641161992855 0.893810468307284 0.888967253141878 0.406129882916704 0.909544078366333 0.0147653423784386 0.0525512831325902 0.295283851401087 0.248254619363812 0.0239712510037467 0.283541480996668 0.509715047872094 0.660439458019057 0.123878263709804 0.98008101494742 0.0877520677500301 0.692556164576506 0.882561975609742 0.322123514255348 0.510078664922462 0.292518284921689 0.0097102572524905 0.00182733093238611 0.300757482661341 0.756774896468911 0.45640106117689 0.00401141895187334 0.0844843357135289 0.707830154340459 0.335931581624132 0.874031357161315 0.0403507115983008 0.973435319312481 0.274369360793694 0.0999885460898649 0.747587202008796 0.936539386663043 0.935478736663351 0.866623408811699 0.517478268261075 0.713862347593043 0.0611921004226317 0.734564330101813 0.548969656850877 0.00355934248654029 0.690980956216925 0.58723067085923 0.146664202275853 0.490835040304651 0.191097839606714 0.00249474937494727 0.400277359437814 0.682102164946138 0.24931936800846 0.172306442827401 0.336781272708071 0.532413632053469 0.431551817416428 0.299269943283763 0.929727663837638 0.152514394113506 0.404800318416761 0.406479573346159 0.325707866478604 0.00938721980080191 0.996268730829291 0.904032376513408 0.53684574781453 NA 0.0102178185332222 0.0173341447107501 0.772940181662406 0.000191378276810107 0.617246058395266 0.849895927519129 0.113785728885992 NA 0.704859737818177 0.745663533038926 0.587302068220631 0.690500078784341 NA 0.799744728863689 0.76875049630041 0.901473859693893 0.060164731829703 0.668573768677466 0.709144680259385 0.471141437882989 0.56276121337333 0.86383201888714 0.801993812488159 0.694027385518428 0.995857657404345 0.804926305093791 0.426410626329975 0.906523011433017 0.533783359743092 0.974476693594415 0.503221879394892 0.0101774365453187 0.832731636428377 0.123831095018952 0.958736994250031 0.741839551061346 0.508946194747929 0.786925260463049 0.673910074405155 0.680999368038316 0.430280755884435 0.813311172529237 0.780499983257122 0.839235081666246 0.226229144998559 0.528971890476802 NA 0.576189293478455 0.690500078784341 0.855386355104551 0.796350301711624 NA NA 0.411922500086381
"MEdarkred" 0.942562073444453 0.997481170740669 0.152097449512155 0.0222771153354286 6.24311485253024e-08 0.00138231317767074 0.0120011923143429 0.747068432940283 0.0730096493465199 0.130633473455558 0.326630934339384 0.00301628579908916 0.585708024314361 8.87253977080189e-06 0.130396556497657 0.0438090245051694 1.38522732341555e-06 0.00200900433238412 0.586007595281752 0.156175251755195 0.0323834724756077 0.675754505670552 0.101130701274282 0.14662097403169 0.802171294794279 0.135519491537639 0.418829557907208 0.576280950479359 0.000472410628726139 9.02020175533691e-08 0.00760128624276482 0.084147506921096 5.56864000924138e-12 6.75199712494158e-05 0.402648390587076 0.510527923710135 0.78005361612928 0.324887786323373 0.306550560834635 0.00425821579717925 0.317493144267622 0.0260892862447939 0.000365595809490918 1.05158469272553e-05 0.000563324227328581 0.295290135004733 0.00873585455011901 0.217911424037197 0.000557873509962869 0.0165852328926998 0.511380747384866 0.283712822047805 0.530013756566988 0.180217835305925 0.636651981225108 0.193228262536662 0.172079468841374 0.154532703799575 0.732275771785276 0.0180995287397803 0.640994403644247 2.32039738637136e-07 2.91992453152257e-06 0.0735856291285034 0.110953018587484 0.480125586534033 0.126832615615957 0.1649971328744 0.340125761403677 0.321754512212304 0.0169867281020299 3.4700308408924e-06 0.0059671226718004 0.84654431547956 0.359099903423543 0.0560428336735296 0.218856770786926 0.0731588784012724 0.878978334731325 0.00499274316743665 0.295424480213293 0.99408422153996 0.871060737404864 0.244161368501362 0.0234483406704937 0.767919900477205 5.01736154074006e-05 0.00159236464408496 0.00293185400151945 0.98036497288151 0.000242515783064898 0.0437000001033149 0.256474999897884 0.595174369678635 0.000817970334361996 0.257295290382992 0.0171652897420703 0.935407038702279 0.409165097322432 0.693723260521235 0.000360615428802508 3.33875054970963e-05 0.000900334372878048 0.0870901434786005 0.616729689878348 0.000112237090587961 0.0366862642391402 0.526101245220838 0.374589625332685 0.000620891690062232 0.0954643279798786 2.24410336617114e-08 0.420385035363981 0.136291133699292 0.756844460733919 0.381135287563266 0.665299698023054 0.862469882080047 0.838429361692508 0.000161238620693348 0.757891246216366 0.659368560595438 0.88869110741404 0.529058724551569 0.447721626311061 0.210695468779996 0.225891093113309 0.000648439624693203 0.825222373609652 0.199517939419466 0.869493400506657 0.173683156465793 0.971483793540469 0.941787482801726 0.0198981343844469 0.337889551266359 0.297622644163295 0.484612517904488 0.395655063975996 0.547724080072062 0.849883650481589 0.237840651758267 0.535240014991725 0.907562752644563 0.0263853336451124 0.66574133320448 0.310217455891657 0.568514646605203 0.00206534410572051 0.215249517613235 0.70954846853081 0.868745701553084 0.0606476232634597 0.811341265524901 0.0002090350228152 0.653202950365799 0.601033633083323 0.599788450758923 0.0354345780333721 0.65704686005166 0.376214575459838 0.397064480457154 0.632756036775323 0.713493925287495 0.968228349304732 0.733110451738816 0.215164560091857 0.13203223044385 0.516438960016885 0.85263270543152 0.195841100838648 0.784748064181086 0.255512894110343 0.757390538873406 0.0771663327747629 0.16782808813462 0.721625226707769 0.701604303909665 0.246830457073709 NA 0.392024668635994 0.393670991455102 0.388832136263319 0.837888606196723 0.168563155621613 0.998064262418206 0.150165773063423 NA 0.996224776973421 0.290362611693155 0.00376124832133857 0.844760699250723 NA 0.382938647768689 0.375254093088466 0.434366819601712 0.675940503586004 0.180694643844925 0.883493254148283 0.156300159358576 0.620449837465585 0.461847666714852 0.44728689210674 0.738623375505076 0.407412744228707 0.34761059988664 0.904913261832997 0.990943083943899 0.516080938471097 0.974118888809891 0.953760071811255 0.526840716027145 0.457391124189985 0.947813853832469 0.15500383717217 0.696284538422393 0.192902036384248 0.441720510533452 0.45392000911825 0.417205019411507 0.671668150114168 0.869280484303556 0.700624179532341 0.35829057772158 0.255451372618554 0.818542451468958 NA 0.244656204136214 0.844760699250723 0.114685321046856 0.524471993087494 NA NA 7.15822788403414e-09
"MEdarkturquoise" 0.300881082965536 0.514089210389006 0.716067282299596 0.909708115449854 0.612080890687277 0.0941348322092522 0.153317075579672 0.675532859936562 0.933471909230425 0.470742900122128 0.000176094805712183 0.314820192544104 0.892040565305516 0.677995924368306 0.895426811089639 0.845511916728234 0.249146057654728 0.913611000088917 0.184500110868566 0.000497093031716723 0.0147258763263454 0.0289432034756377 0.0362344205783581 0.0467725079769536 0.0274584205357199 0.322960429799539 0.261274793839926 0.279195433452255 0.920220946589781 0.499821930939658 0.888582753700828 0.520637976717039 0.740180581109068 0.148145459574869 0.117248750826273 0.179986239962407 0.0441258232702542 0.152853108384578 0.0218256557566723 0.201517127531138 0.739873286628504 0.85998109339339 0.0383739667269725 0.172936256599644 0.853177273899206 0.408648923309727 0.000608112855646716 0.00573787059461412 0.997196943649161 0.104432728647089 0.051559260161126 0.0141781525733061 0.251386466733559 0.639457575351563 0.0432484967459413 0.994901934423173 0.392607414101647 0.00970219109102805 0.71110930919054 0.00137580165529669 0.0379344861544959 0.758336608153626 0.497629733705176 0.804432609504154 0.0293798066643924 0.324622121950937 0.520402262332753 0.0647220614582027 0.241026406353335 0.425324257408581 0.289927111604544 0.387247385265677 0.619454636670331 0.383983642484393 0.592380363492883 0.857185481441729 0.995700121659692 0.0052053718016828 0.727402758141419 0.400480191198331 0.416467918657848 0.700447795877976 0.0770410543725329 0.620747708646158 0.573848059359324 0.00903651310712218 0.94426683008422 0.897089227561003 0.477158216920289 0.055313255142453 0.668853273098413 0.715571511273305 0.641866942044134 0.949065384007921 0.0900306111047553 0.562339125751018 0.388626670454304 0.179588502496016 0.470143048200377 0.291593611970937 0.0455504847460431 0.0522830630657098 0.076562168514593 0.706179536722936 0.927940588342879 0.962186757318862 0.0274550268440578 0.604693225431182 0.376953608283047 0.0965855122848389 0.8924943300562 0.206818038467706 0.472834291975502 0.891852262983107 0.0534590514575447 0.442760744833504 0.0754393438480113 0.616199697635533 0.435824960647179 0.714677308790694 0.754394709304904 0.46716511821007 0.912596246262872 0.880909557764744 0.367377170750202 0.222601024703306 0.771057651977172 0.818495003806975 0.39538077528394 0.629088576087465 0.651292044885606 0.0393900616436414 0.0844061331962486 0.0246992718201756 0.953386788014019 0.856408918012822 0.266650512277333 0.702918459193404 0.500020750606474 0.63138397983394 0.488951515673079 0.0516786519077479 0.905308353184231 0.650561873411484 0.421877551994544 0.465527529489723 0.82318431591497 0.273232124925763 0.514688379288728 0.405671480605734 0.531072388035831 0.000322333777672816 0.891354303855474 0.512306526598369 0.561975765938621 0.867000226368099 0.0304908317265786 0.413780949321606 0.748898148934368 0.273486227794492 0.25979899618655 0.124678486810117 0.440496692109161 0.919104173272168 0.413747663642193 0.904216855259896 0.0937340357934859 0.175635240304407 0.178502933849066 0.392700260693873 0.910440759671337 0.827136844657307 0.967060435815944 0.927750774635522 0.991759378717472 0.660096798891771 0.977184447738284 0.300624563719464 0.873862201983541 NA 0.893192466982335 0.326937446449156 0.155741170009861 0.56714528214967 0.35545395696105 0.304097871303606 0.111272088669968 NA 0.288417121434537 0.903934603141646 0.637011275592492 0.69932291379926 NA 0.113682567297752 0.0844849380622814 0.476545730595273 0.371676373832519 0.00339318323789279 0.361365995465489 0.579607844494351 0.0899644836807347 0.0710223798394255 0.302385307489575 0.414633633159777 0.160453669708792 0.89003525152026 0.77938672816542 0.86720494771142 0.733315366221163 0.395294410202182 0.646261104686134 0.924956952041754 0.635861630825183 0.207537313673885 0.045326196749435 0.983416572156932 0.450028122834409 0.601274073003859 0.863386508018945 0.617255039006836 0.445444605382134 0.155558726163695 0.0263770498446071 0.23759272388648 0.356803045181682 0.318603998410704 NA 0.492471468420441 0.69932291379926 0.777753614433748 0.725024938718305 NA NA 0.672152043467731
"MEdarkorange" 0.516893140240525 0.531626386386302 0.510322353498955 0.487565306320479 0.816417151238057 0.719001885401782 0.351459177985187 0.80821247487968 0.331896513743079 0.0136697096346278 0.460461536055534 0.231193174088718 0.823686169799707 0.428344396527475 0.0185449010435936 0.954422848628638 0.94070263756056 0.298290618679264 0.00169809937248049 0.410655338844354 0.421001063570885 0.855300559083965 0.461989917050933 0.533628603464548 0.856665154689545 0.00227569239433933 0.00522473538103009 0.0591688341158776 0.103045943316136 0.169960263300284 0.188381266595774 0.629680754245482 0.0298529209730943 0.0964946311070536 0.227478160728418 0.717430746212358 0.66064602650461 0.000718996088337806 0.92207036748128 0.256174208624945 0.694243687436379 0.494302763996828 0.838981189000129 0.0801320013777537 0.98299602766022 0.891348102590314 0.4587801674011 0.930759034424972 0.377955095364981 0.356637649517351 0.00423704599172525 0.543123276456198 0.265299552867978 0.439886896325794 0.510690643155641 0.265396986600506 0.799964562470294 0.953654916496757 0.0182479671638743 0.838602385233368 0.323662949191939 0.0460968793861991 0.296530642834426 0.123590829146842 0.229705471985657 0.000100830079555102 0.970710327658653 0.208938387117983 0.0347709726541996 0.14464415860905 0.424754469695587 0.886098411909895 0.952813021314287 0.231962721101066 0.857812753848061 0.359323591083666 0.469995339643912 0.18792434416307 0.06887353661079 0.580428500373612 0.644405447222827 0.583835765182139 0.496621511204302 0.200385273258362 0.1107157107249 0.290617846509979 0.00485199535292088 0.360717179736868 0.269500497376871 0.724422940476736 0.278741469768306 0.932621816361239 0.411957121127395 0.0179112411964096 0.663018348923183 0.275668452695624 0.00540817407383863 0.213420201015022 0.320046517066887 0.0310419397710179 0.339913798969934 0.0606071939442991 0.455298784908702 0.306944692349395 0.466931047595586 0.560179983750147 0.398842896021256 0.584002430814736 0.709971319872949 0.627575574734875 0.666113055475324 0.00933373419604921 0.903041900146728 0.652763811218404 0.830930219630858 0.654974522473568 0.371019362031607 0.328711886442947 0.353243677237464 0.444960340865896 0.258293336689362 0.413053434601301 0.267040044534351 0.365048749744535 0.162812093700178 0.43901053944711 0.778709752911425 0.846886019958817 0.764153826450709 0.682316865674468 0.434777280011805 0.421317707891219 0.163128792423151 0.601282754920466 0.876062860403037 0.870770617466445 0.345467500929784 0.236468354724913 0.342815924610106 0.413270332985571 0.470346621409051 0.955955678894254 0.594501137020004 0.566055839658644 0.882190563966236 0.507167505622916 0.971724640969658 0.360363652175686 0.800555495936882 0.844966156984888 0.98629236962155 0.0324503968311059 0.995751142696214 0.421161518858633 0.267481427069641 0.578578214772945 0.128599313636254 0.793499344732658 0.657334667591273 0.768886090612652 0.382066378083125 0.373767946064787 0.929816378704074 0.0586524951624715 0.99875663846406 0.487450352606869 0.608193098847692 0.65260483149511 0.187245561754397 0.766208132039499 0.445711436832435 0.587712022105725 0.912271713437596 0.584858346630137 0.383187073375882 0.551016233046789 0.758562869758689 0.822831769575161 0.444471460964675 NA 0.713336431969225 0.464080375499584 0.80981863457034 0.38501682352933 0.501604596273398 0.627875551340419 0.00327720757398265 NA 0.374936682632011 0.524954078504237 0.811068502738973 0.558434947695849 NA 0.673408056145802 0.732180565492441 0.107247214310632 0.118014229746002 0.466074737387341 0.527073524851259 0.707722082635264 0.383850844606593 0.263383926325742 0.598291431629946 0.900908655729279 5.40761721991148e-05 0.90675805578546 0.566028118656926 0.715175540097319 0.859731014249083 0.656009450679304 0.337942878126968 0.899166921422593 0.956478610469243 0.25828289471647 2.02338129564192e-06 0.508797315953064 0.453749949363334 0.564155471983374 0.653539954651189 0.638758116597026 0.509782902786859 0.923364226487813 0.640996238434844 0.67887409797306 0.167073275249748 0.79580170041417 NA 0.681310208061992 0.558434947695849 0.581722695297447 9.88572991743921e-06 NA NA 0.0223911463419636
"MEgreenyellow" 0.227414838933828 0.0011588990899478 0.880799449989187 0.188329449206868 0.726703820281891 0.134357596800135 0.780268337744522 0.690110873623413 0.656538482478947 0.722295146443762 0.767015803410839 0.651217967057621 0.0810951276871235 0.00362909811803786 0.451155656998903 0.199977198518519 0.786398939203327 0.522134796617253 0.399878309444163 0.863746189738476 0.742613529004468 0.0677341072337762 0.400332496118377 0.485664767210632 0.658802937291533 0.975844551621186 0.45580236770469 0.691522764460179 0.50203332889247 0.0165101076192966 0.123393376943519 0.970728621028162 0.0765063628606461 0.0605891041455481 0.893161307166235 0.597977557574746 0.591875335036561 0.272083305893534 0.811832245861778 0.0372206210797703 0.255543311444696 0.428435890887261 0.265893977100886 0.182688401211816 0.178550599798216 0.948183287844258 0.377463260538948 0.784628062798579 0.130795291480506 0.967090002265214 0.224979570542717 0.646602225623771 0.573735769510741 0.192851325598015 0.513073457017026 0.481756576250996 0.468721525693849 0.233038179075516 0.165186181057681 0.597621435187717 0.950667045756241 0.423687521729928 0.083497506821064 0.0575439491944991 0.507839287543578 0.240221519030066 0.0328118283743124 0.194402055626105 0.665853274015222 0.672710276295735 0.160752040869984 0.206182831198128 0.260532619465769 0.788504689611336 0.40492847245299 0.207177696972845 0.513351190567448 0.393947849431848 0.27011754510269 0.96195854371702 0.59621244313144 0.0755668254802583 0.579374668786158 0.028296175698561 0.270013448137415 0.237823337076776 0.111335456333891 0.0843819312675796 0.0692825213626312 0.161058245199804 0.533427048666403 0.953668465392738 0.893689339662038 0.374481285303886 0.168885793576914 0.215736298670291 0.424544402773249 0.600011689469582 0.442650488668661 0.808958078014426 0.247312680645515 0.00106309240239725 0.862396737436776 0.0617600181619946 0.324041778688608 0.0640075865001945 0.00888484499024953 0.793190410911008 0.285200511216017 0.149991561447302 0.751981400270596 0.631315389638849 0.734765795585285 0.559131278364371 0.262906241820062 0.483697502144238 0.558006483405886 0.068061853848433 0.37692204610234 0.800034797535674 0.538138816060886 0.843777904697025 0.395283228061595 0.777561783060628 0.451139486614937 0.364298673007903 0.783386763580336 0.293485053224981 0.0037097632049237 0.430912099854953 0.66328771690874 0.366800022349956 0.324395366155653 0.396060057803693 0.0331761906177847 0.722224479137809 0.426573050161517 0.803972165371357 0.161696552833106 0.83014696750863 0.139948778943118 0.721768763184398 0.209645598903177 0.52103154815124 0.844144401469558 0.28964392081352 0.628150188868163 0.742601171865881 0.400453661917468 0.643000171793756 0.918455065077668 0.858437386831166 0.224669065044418 0.340961246670627 0.878113830963657 0.678635865090943 0.598808602714905 0.979661901299722 0.869824633327478 0.68922924086597 0.0426715219142273 0.81059425519694 0.264904933738122 0.584771889917843 0.728640797344618 0.921948202057179 0.024619815421096 0.267080538184444 0.514216978850552 0.530471991436832 0.502350587892047 0.613696406236011 0.19679251994807 0.397494504382244 0.190708272836203 0.633656698650661 0.608120317298217 0.559445478367439 0.777786310786564 NA 0.484349558771762 0.33282415585883 0.522548556379532 0.981461397606599 0.295819766735497 0.966977308974857 0.426460530949654 NA 0.406205427144627 0.416474328932162 0.196681441097664 0.58795435116214 NA 0.643341303364351 0.85794140482428 0.380504029895059 0.547712908216618 0.600537381849521 0.679856534824692 0.304420231673512 0.783146690508904 0.632442706874415 0.655602241290542 0.674818383017301 0.620404634031956 0.817634572226018 0.929612617883729 0.960850319376377 0.642472136145829 0.895242562126565 0.382366021897995 0.455264285493153 0.932824281594501 0.335382836424898 0.628564463841386 0.484566370640565 0.631884534978087 0.699319833138 0.63062809473765 0.666305419635112 0.260851841658011 0.998456469199045 0.642963013393439 0.581437876985393 0.829221689900262 0.085211352431189 NA 0.617781560830018 0.58795435116214 0.707981539037315 0.619671153116407 NA NA 0.133401457742985
"MEsalmon" 0.450556990800813 0.0996583961302921 0.604023347630494 0.0598854456146056 0.569923795566395 0.0851784575904022 0.507677690799405 0.137837328489306 0.0161138534309007 0.0111371669426658 0.215480800380829 0.302599497095825 0.0773057857298323 0.000495341533931037 0.076186796598057 0.187608851042475 0.250534093672321 0.53372588007848 0.000211650662951603 0.347254876831803 0.705738144596438 0.317968565175944 0.119229834960725 0.611430966425022 0.0511782742099446 0.000656376149795969 0.126332706302005 0.106861256917416 0.985442229526127 0.0131453998492602 0.00644259096873729 0.0563219109855321 0.031022867499595 0.000263870258101163 0.0679173822887199 0.244873858654169 0.72528901635088 4.06845285372157e-05 0.566899343695761 0.00371997456293678 0.0912581275622433 0.0646353256622301 0.636453331162162 0.0181031661909033 0.566777327016194 0.982803803677657 0.048753010427307 0.166479984871752 0.22140697563396 0.860598101989836 9.80645438678045e-06 0.858560203833775 0.182921912263887 0.0277628224294879 0.700161600879424 0.307395076340434 0.207947796755508 0.155978720107542 0.0087806395789706 0.0601492304416967 0.750864932090185 0.0674600535809499 0.00610178289768038 0.0141703239905264 0.481722212613653 1.23482322430184e-05 0.0606145455968436 0.176534200069059 0.0134486124123456 0.0786576667358335 0.831527164169788 0.315338190858421 0.779553101615837 0.460233472448564 0.354107484558993 0.00538535582585102 0.785888687554064 0.0756144457975983 0.00684800867914168 0.590370632792477 0.881128845442755 0.184163768334045 0.27685169243078 0.194085884099091 0.00873119353608759 0.243619729557128 0.00924205217730241 0.387308175541027 0.118666943180451 0.39419119725055 0.695900533178372 0.419818779272906 0.67752457773534 0.640984432623296 0.0363201210458856 0.0843823543308632 0.0112602859160309 0.863562714731325 0.154395302118697 0.294279531907962 0.954347517464373 0.000132130017844698 0.785009473108588 0.00446142529752146 0.34797665918812 0.00827008530536875 0.0162206819491081 0.205419017967691 0.15049676511806 0.56797992197979 0.810820569014892 0.0193422287267971 0.371374507180232 0.382977214952514 0.304973140177775 0.361760734926075 0.0456319749506636 0.965906771258412 0.062419146835313 0.575067953104936 0.00442849203936709 0.102713521874753 0.10378901651593 0.539733495171439 0.0398285534304291 0.498572481521586 0.214601062659887 0.183984079980135 0.0227322310012254 0.685494125473468 0.101310292814504 0.951521258240076 0.000774504449061386 0.105832115816509 0.344818719652586 0.594820098368575 0.187615017612676 0.028096872411944 0.212776858643771 0.755314796925826 0.122884219633077 0.563705768295448 0.617891906204171 0.658713813522588 0.533729146109348 0.884709345037462 0.408216371554623 0.541178732879297 0.766754048627773 0.719313501032988 0.940620447367887 0.392363495066245 0.876961752738662 0.111191333228347 0.410378256746624 0.135330394445276 0.774105188092871 0.577571164936546 0.412569592250114 0.916564224903198 0.955142674455454 0.0238021828417844 0.837226262223849 0.54586176442541 0.289235797105657 0.856237432150682 0.212826616818566 0.943643059746974 0.554126293604582 0.603538636508176 0.772250370865457 0.160927585975659 0.0977769398537108 0.380639093926132 0.0232131181514181 0.231236429010688 0.346241402477847 0.89689833038884 0.92366829491833 NA 0.155652122684491 0.282641944510789 0.280082504262014 0.0225160611329122 0.108853950101311 0.75138105219489 0.0439552375253717 NA 0.116617843296807 0.332300472632134 0.164476594727568 0.574849123821526 NA 0.448054034358362 0.992307152078122 0.971574584323515 0.223587962143604 0.243901680457925 0.447155950020155 0.848159164495239 0.677108883972517 0.86607339635253 0.533803366629178 0.829690519572153 0.086623638381122 0.651622845014765 0.476688136537039 0.782398641492875 0.324413828190066 0.635222365909765 0.173177988984027 0.426275705436089 0.514770465497946 0.385517811629598 0.0653882791658461 0.358563951867272 0.544757677201273 0.575149192746911 0.541737966281402 0.557992165726199 0.944596603775732 0.610884475121534 0.579891432213201 0.566221447224041 0.707814493402537 0.217842513688949 NA 0.512056605498302 0.574849123821526 0.438147027066185 0.0463956216333207 NA NA 0.00318764139311062
